,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Diabetes and Obesity | Diabetes,Income-related | Excessive Housing Cost,Physical Activity | Teen Computer Time,"Respiratory Infection | Flu Vaccinations, Medicare",Substance Use | Teen Smoking
36,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2012,10.14,25.19174685,39.810642965296516,44.2,6.860796271513468
37,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2012,10.14,25.19174685,39.27773585596319,44.2,9.601155160455699
38,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,10.14,25.19174685,41.5860355648998,32.0,7.752462161567168
39,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,10.14,25.19174685,39.81964871680671,33.0,8.320249102358176
40,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,10.14,25.19174685,40.37967648997233,33.0,9.82032353596355
41,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,10.14,25.19174685,41.280862536790735,38.0,12.623913518216115
42,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,10.14,25.19174685,39.49980153590987,36.8,11.160201438816056
43,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,10.14,25.19174685,39.97984519074766,36.8,13.240160730298236
44,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2012,10.14,25.19174685,38.2999950313028,42.4,10.380060618105935
45,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,10.14,25.19174685,31.790874392936175,53.0,13.36532568150733
46,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,10.14,25.19174685,34.639560348451894,53.6,11.040195488129163
47,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,10.14,25.19174685,34.95963576663401,53.6,13.300119045848973
48,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,7.7,28.81079121,41.2,51.0,9.35
49,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,10.14,25.191746849999998,39.6,51.4,8.2
50,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,10.14,25.191746849999998,39.4,51.4,11.0
51,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2013,10.14,25.191746849999998,40.0,47.0,8.82
52,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2013,10.14,25.191746849999998,39.98884847184346,45.0,6.860565828522218
53,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2013,10.14,25.191746849999998,38.911174436533486,45.0,9.600827379103205
54,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,10.14,25.191746849999998,44.5,33.0,7.6
55,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,10.14,25.191746849999998,42.11999334637087,33.8,7.540035550820753
56,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,10.14,25.191746849999998,41.6200330939785,33.8,8.76005350878593
57,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,10.14,25.191746849999998,42.0,40.0,11.3
58,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,10.14,25.191746849999998,40.04007586089452,37.6,9.620012815593773
59,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,10.14,25.191746849999998,41.43992657300504,37.6,12.1798974537873
60,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2013,10.14,25.191746849999998,40.0,47.8,9.8
61,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,10.14,25.191746849999998,31.1,55.0,11.4
62,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,10.14,25.191746849999998,35.57997758547741,54.6,10.49993044415361
63,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,10.14,25.191746849999998,35.299995444764306,54.6,12.919829011278505
64,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,7.7,28.81079121,41.2,51.0,9.35
65,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,10.14,25.191746849999998,40.48896215729779,51.8,7.405893695264376
66,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,10.14,25.191746849999998,39.838247661013796,51.8,10.505512674706585
67,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2014,10.14,25.191746849999998,42.67992653628512,48.0,9.51999156160032
68,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2014,10.14,25.191746849999998,39.4335702571842,45.2,6.860268978672522
69,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2014,10.14,25.191746849999998,38.90024016546964,45.2,9.600430281024613
70,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,10.14,25.191746849999998,44.256657756943525,33.0,5.66612842702013
71,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,10.14,25.191746849999998,43.73997723156144,34.0,6.1400812795784425
72,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,10.14,25.191746849999998,42.340185465645554,34.0,7.82007533602005
73,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,10.14,25.191746849999998,41.82083316495303,39.0,10.2911966932034
74,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,10.14,25.191746849999998,42.15997821516982,36.8,8.220184426570606
75,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,10.14,25.191746849999998,41.0801229855596,36.8,9.640230047263868
76,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2014,10.14,25.191746849999998,41.57998113769483,40.8,9.479993547106126
77,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,10.14,25.191746849999998,34.760775665487046,55.0,12.391976053435247
78,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,10.14,25.191746849999998,38.459854290375084,55.2,9.100228083744865
79,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,10.14,25.191746849999998,38.179840401529,55.2,11.440091246316886
80,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,7.5,28.81079121,41.2,48.0,9.35
81,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,9.98,25.191746849999998,43.5,49.0,7.1
82,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,9.98,25.191746849999998,42.3,49.0,10.9
83,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2015,9.98,25.191746849999998,46.02,48.0,9.52
84,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2015,9.98,25.191746849999998,39.64512767090646,43.2,6.859972290881032
85,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2015,9.98,25.191746849999998,39.722823006722805,43.2,9.600033399728062
86,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,9.98,25.191746849999998,46.9,31.0,3.3
87,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,9.98,25.191746849999998,44.34008530112273,32.4,5.399980022821845
88,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,9.98,25.191746849999998,43.30012889637761,32.4,7.080001790904533
89,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,9.98,25.191746849999998,43.1,37.0,10.0
90,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,9.98,25.191746849999998,42.220107143067295,35.2,6.960157661396777
91,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,9.98,25.191746849999998,40.66020242293085,35.2,8.640179429479465
92,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2015,9.98,25.191746849999998,41.82000000000001,45.0,9.26
93,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,9.98,25.191746849999998,36.7,51.0,14.3
94,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,9.98,25.191746849999998,40.759934587421164,52.0,9.380130839930041
95,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,9.98,25.191746849999998,38.020147151588986,52.0,10.420216219838776
96,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,7.9,28.81079121,41.2,49.0,9.35
97,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,10.16,25.19174685,41.72481371598665,50.0,6.150025092148754
98,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,10.16,25.19174685,39.88172311488412,50.0,8.826230813158668
99,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2016,10.16,25.19174685,44.639829415848446,48.0,7.460093722106515
100,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2016,10.16,25.19174685,39.43414530981654,45.4,6.859663837366647
101,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2016,10.16,25.19174685,39.27829297394819,45.4,9.599572196077713
102,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,10.16,25.19174685,44.53064183986018,33.0,4.382707183276516
103,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,10.16,25.19174685,44.14003167826979,34.4,4.140110939142014
104,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,10.16,25.19174685,43.09998014787757,34.4,5.260166402562292
105,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,10.16,25.19174685,41.31824285739007,39.0,8.151528890580927
106,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,10.16,25.19174685,41.84008616027828,37.2,5.96013666128302
107,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,10.16,25.19174685,40.800034629886056,37.2,7.160176274497087
108,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2016,10.16,25.19174685,41.499985123475156,42.2,6.620135376376077
109,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,10.16,25.19174685,38.00257843459602,52.0,11.405515081246648
110,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,10.16,25.19174685,41.87983557748334,53.2,7.700232755003389
111,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,10.16,25.19174685,40.839784047091115,53.2,8.940264443114351
112,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,7.7,28.81079121,39.95,51.0,7.6
113,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,10.4,25.191746849999998,42.6,51.8,4.5
114,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,10.4,25.191746849999998,38.6,51.8,6.3
115,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2017,10.4,25.191746849999998,45.160000000000004,51.0,5.339999999999999
116,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2017,10.4,25.191746849999998,39.47877972009195,47.2,6.859355521558687
117,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2017,10.4,25.191746849999998,39.12269841526468,47.2,9.599111198323179
118,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,10.4,25.191746849999998,44.2,33.0,3.9
119,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,10.4,25.191746849999998,44.139926563135525,35.0,4.080011743371459
120,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,10.4,25.191746849999998,43.099831385601675,35.0,3.800128852246386
121,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,10.4,25.191746849999998,39.9,41.0,5.0
122,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,10.4,25.191746849999998,41.839941388552994,38.8,4.560018703835204
123,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,10.4,25.191746849999998,40.799846211019144,38.8,5.799984884635602
124,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2017,10.4,25.191746849999998,41.08,46.0,6.74
125,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,10.4,25.191746849999998,41.4,54.0,9.6
126,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,10.4,25.191746849999998,41.8800120667374,54.8,7.239980824385562
127,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,10.4,25.191746849999998,40.83991688920355,54.8,7.720022469223224
128,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,7.5,28.20277064,39.95,53.0,7.6
129,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,10.38,25.403408214000002,41.51876893129767,53.6,4.912267408478206
130,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,10.38,25.403408214000002,39.12470327908914,53.6,6.741867400011111
131,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2018,10.38,25.403408214000002,44.919753789755276,50.0,5.020127811354405
132,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2018,10.38,25.403408214000002,39.43432135418574,49.2,6.859164321904574
133,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2018,10.38,25.403408214000002,39.00045498062323,49.2,9.598813977146147
134,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,10.38,25.403408214000002,43.86508302603366,32.0,3.7322758579327404
135,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,10.38,25.403408214000002,44.139894862104406,36.2,3.3200009703814812
136,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,10.38,25.403408214000002,43.09985123598957,36.2,3.8000247678085524
137,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,10.38,25.403408214000002,40.55660340747627,41.0,6.096848388738411
138,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,10.38,25.403408214000002,41.83985517688654,37.6,5.139758956210375
139,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,10.38,25.403408214000002,40.7998115507717,37.6,5.619782753637447
140,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2018,10.38,25.403408214000002,40.25998464282176,49.4,6.0000792628554445
141,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,10.38,25.403408214000002,40.69896445672565,56.0,8.919431981450007
142,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,10.38,25.403408214000002,41.88017657988215,56.8,7.239649832491996
143,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,10.38,25.403408214000002,40.840132953767316,56.8,7.719673629919068
144,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,7.4,28.20277064,40.65,53.0,6.5
145,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,9.96,25.403408214000002,41.06537386235204,53.8,3.0
146,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,9.96,25.403408214000002,39.18437927547439,53.8,3.6
147,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2019,9.96,25.403408214000002,46.8,51.0,2.7399999999999998
148,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2019,9.96,25.403408214000002,39.879011486704755,49.0,6.858973188636327
149,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2019,9.96,25.403408214000002,38.90041908821275,49.0,9.598516859159487
150,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,9.96,25.403408214000002,43.5,32.0,1.9
151,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,9.96,25.403408214000002,44.13986317207589,35.8,4.079688742050173
152,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,9.96,25.403408214000002,43.099871079501064,35.8,5.319468670265237
153,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,9.96,25.403408214000002,40.1,39.0,3.2
154,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,9.96,25.403408214000002,41.839768995133255,38.0,4.559729386115354
155,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,9.96,25.403408214000002,40.79977690255843,38.0,5.619562847694246
156,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2019,9.96,25.403408214000002,42.019999999999996,50.4,4.58
157,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,9.96,25.403408214000002,45.2,57.0,4.8
158,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,9.96,25.403408214000002,41.88034103595128,57.4,7.23931898821412
159,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,9.96,25.403408214000002,40.84034894337646,57.4,7.719324946187571
160,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,7.2,28.20277064,40.65,58.0,6.5
161,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,9.9,25.403408214000002,40.78982007209107,56.4,4.681084452109487
162,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,9.9,25.403408214000002,39.17751013546426,56.4,6.292914258814006
163,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2020,9.9,25.403408214000002,47.95963804713806,57.0,4.100118835412954
164,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2020,9.9,25.403408214000002,39.69004740987815,54.0,6.85897331624639
165,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2020,9.9,25.403408214000002,38.900427287592784,54.0,9.598517043469702
166,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,9.9,25.403408214000002,43.631315319992346,38.0,3.449529355087783
167,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,9.9,25.403408214000002,44.139863189057486,38.4,3.3199147823728845
168,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,9.9,25.403408214000002,43.099871095510416,38.4,5.319468736177393
169,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,9.9,25.403408214000002,40.56854851305245,43.0,5.842979922523422
170,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,9.9,25.403408214000002,41.83976902379706,40.0,4.5597294196826095
171,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,9.9,25.403408214000002,40.79977693024999,40.0,5.619562901921643
172,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2020,9.9,25.403408214000002,41.33996583481878,56.4,6.1400178253119435
173,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,9.9,25.403408214000002,41.28517100061815,61.0,8.04188816711359
174,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,9.9,25.403408214000002,41.88034099364132,60.0,7.239319072693694
175,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,9.9,25.403408214000002,40.840348900094256,60.0,7.039527241983262
176,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2021,7.4,28.20277064,40.62500928102957,52.0,6.819881202821433
177,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2021,10.36,25.403408214000002,40.59900135823313,50.0,5.239119666494322
178,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2021,10.36,25.403408214000002,39.15642151720842,50.0,7.168167996615771
179,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2021,10.36,25.403408214000002,47.95963809195968,55.0,4.100118820697229
180,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2021,10.36,25.403408214000002,39.69006177811813,51.6,6.858973443887424
181,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2021,10.36,25.403408214000002,38.90043135829961,51.6,9.598517227824667
182,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2021,10.36,25.403408214000002,43.611568207045416,31.0,3.961793641553708
183,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2021,10.36,25.403408214000002,44.13986320604322,32.2,3.319914792939803
184,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2021,10.36,25.403408214000002,43.099871111523676,32.2,5.3194688021056775
185,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2021,10.36,25.403408214000002,40.7280641557324,37.0,6.740871077493789
186,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2021,10.36,25.403408214000002,41.839769052467865,34.4,4.5597294532580825
187,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2021,10.36,25.403408214000002,40.79977695794831,34.4,5.619562956162311
188,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2021,10.36,25.403408214000002,41.33996583904954,43.8,6.140017823104584
189,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2021,10.36,25.403408214000002,39.993074261417256,56.0,9.026603802919258
190,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2021,10.36,25.403408214000002,41.880340951321,53.6,7.23931915719394
