,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Air Pollution | Poor Air Quality,Dietary Quality | Teen Breakfast,Lead Poisoning | Child Lead Levels 10+ mcg/dL,Physical Activity | Teen Physical Education,School Violence | Fighting in School
69,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2014,38.2387867567161,18.826482047495016,1.026187987472102,51.01685634741407,30.87478358254538
70,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,38.23882595567177,18.99221573597401,1.026198949135249,52.75934227692023,31.243342819538896
71,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,38.2387867567161,19.985266190963678,1.026187987472102,56.242679961525596,25.257049813906423
72,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,38.2387867567161,19.77084037232977,1.026187987472102,50.971339938504094,32.34264516235145
73,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,38.23882595567177,20.00272866194501,1.026198949135249,56.22541706593394,26.37234059133889
74,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,38.2387867567161,20.014001023264186,1.026187987472102,56.8715386055523,23.756992387192625
75,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,38.2387867567161,19.756733228619908,1.026187987472102,53.21425483693467,28.871439389551508
76,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2014,38.23882595567177,16.171465040419804,1.026198949135249,51.47151467876897,24.771438448447036
77,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2014,38.23882595567177,10.967927001718214,1.026198949135249,56.765308773104586,20.625641906323235
78,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2014,38.2387867567161,16.013785090747522,1.026187987472102,58.18562733503843,20.471244592019648
79,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,38.2387867567161,16.199217714877097,1.026187987472102,54.5283435664208,25.871365267724354
80,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,34.52054795,17.200000000000003,0.666275827,53.900000000000006,25.05
81,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,33.711913422545756,17.5,0.8951063736206005,50.3,18.3
82,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,33.711913422545756,18.3,0.8951063736206005,44.9,29.5
83,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2015,33.711913422545756,15.171428571428573,0.8951063736206005,51.471342511383966,20.8
84,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2015,33.7119018746416,18.681440850771864,0.8951092908542763,57.623776519026144,20.750082112094436
85,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2015,33.7119018746416,18.43578014930083,0.8951092908542763,51.033105011703945,32.54158104930241
86,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,33.711913422545756,14.3,0.8951063736206005,44.1,30.1
87,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,33.7119018746416,19.585364128180174,0.8951092908542763,54.24234839294667,25.9711782878439
88,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,33.7119018746416,19.770990692022124,0.8951092908542763,49.5425822249237,30.914299172943053
89,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,33.711913422545756,19.8,0.8951063736206005,47.8,22.8
90,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,33.7119018746416,20.014058710221224,0.8951092908542763,56.328119666301184,21.585802894641198
91,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,33.7119018746416,19.7569534820547,0.8951092908542763,52.47097207016533,27.157317290978185
92,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2015,33.711913422545756,16.171392122468504,0.8951063736206005,51.471342511383966,24.77141869983522
93,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,33.711913422545756,10.3,0.8951063736206005,52.8,20.3
94,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,33.7119018746416,15.556907275916789,0.8951092908542763,55.92859418072214,19.400077843298895
95,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,33.7119018746416,16.19954730247717,0.8951092908542763,52.37136166949526,24.914465556796085
96,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,23.49726776,17.200000000000003,0.8708100625,53.900000000000006,25.05
97,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,30.900932696585443,19.08783651135621,0.6787342646465733,56.283970099667776,19.33720497646733
98,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,30.900932696585443,20.076086858186482,0.6787342646465733,48.57163448228129,30.89157409330012
99,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2016,30.900932696585443,18.642806035704165,0.6787342646465733,54.45712312269764,25.885684684046467
100,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2016,30.900991941383793,18.908878037802943,0.6787316373219682,58.89870040243063,20.724985577700693
101,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2016,30.900991941383793,19.663592972987036,0.6787316373219682,51.01626522688123,30.874275204941977
102,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,30.900932696585443,19.813288715224118,0.6787342646465733,49.416658014950166,31.727262423864897
103,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,30.900991941383793,20.12836228355195,0.6787316373219682,52.42821247706504,24.028790681118526
104,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,30.900991941383793,20.314167471200882,0.6787316373219682,48.47119124193977,30.385811844219642
105,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,30.900932696585443,20.687534314720708,0.6787342646465733,53.00827277131783,24.16365846483943
106,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,30.900991941383793,20.44272380771117,0.6787316373219682,54.37106733448559,21.699914413236684
107,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,30.900991941383793,21.328429593961634,0.6787316373219682,51.55674095421996,26.871389664420924
108,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2016,30.900932696585443,18.642806035704165,0.6787342646465733,54.457123122697645,25.885684684046467
109,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,30.900932696585443,12.739601013661519,0.6787342646465733,55.56599702380953,21.081512147009967
110,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,30.900991941383793,15.957071667450295,0.6787316373219682,54.171467555629675,19.457244529055252
111,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,30.900991941383793,16.87134482507225,0.6787316373219682,50.38585054873336,26.28562731978597
112,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,28.21917808,18.700000000000003,0.45532388349999997,56.6,26.05
113,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,34.32473961167271,19.6,0.529615592925315,56.3,20.1
114,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,34.32473961167271,22.1,0.529615592925315,49.3,30.9
115,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2017,34.32473961167271,17.97142857142857,0.529615592925315,52.75701111583121,22.114285714285717
116,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2017,34.32479641760809,19.0271785778077,0.5296135041173092,58.973329870242786,22.016935745987187
117,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2017,34.32479641760809,19.491182878191378,0.5296135041173092,51.12446099129172,31.03242881236449
118,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,34.32473961167271,23.2,0.529615592925315,48.9,33.8
119,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,34.32479641760809,20.3857610564077,0.5296135041173092,51.2855409856359,24.028942453587103
120,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,34.32479641760809,21.300103012588632,0.5296135041173092,47.72846040568212,30.38584577322648
121,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,34.32473961167271,21.1,0.529615592925315,52.9,23.2
122,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,34.32479641760809,20.414327921265862,0.5296135041173092,54.528141451544116,20.142990161589022
123,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,34.32479641760809,21.328669877446796,0.5296135041173092,51.55660904152329,26.457048493184526
124,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2017,34.32473961167271,19.07144172050624,0.529615592925315,55.2285228781308,26.171432870165503
125,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,34.32473961167271,14.4,0.529615592925315,58.4,22.0
126,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,34.32479641760809,15.957467227724594,0.5296135041173092,54.1714327594284,19.457282490007145
127,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,34.32479641760809,17.62873730601397,0.5296135041173092,50.38584557657395,24.2146395893419
128,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,34.52054795,18.700000000000003,0.45532388349999997,56.6,26.05
129,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,36.15033195630752,20.287002883099383,0.49974040587004115,56.47955588911249,18.899865729610738
130,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,36.15033195630752,22.201119910889172,0.49974040587004115,48.70997031499965,30.31943075528307
131,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2018,36.15033195630752,19.17141188959661,0.49974040587004115,52.842990092002836,21.857291224345367
132,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2018,36.150291007822204,18.754512998346335,0.4997435473298211,59.34818157879875,20.89155601036195
133,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2018,36.150291007822204,19.418670835079027,0.4997435473298211,51.46615645063668,31.04054838210327
134,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,36.15033195630752,22.53500444324295,0.49974040587004115,49.040185694405,31.56162181873982
135,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,36.150291007822204,20.128929777345412,0.4997435473298211,51.285471238079246,24.028887264083753
136,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,36.150291007822204,20.315003466990593,0.4997435473298211,48.47097798401933,30.757037525703936
137,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,36.15033195630752,21.797524817846984,0.49974040587004115,53.5836164549795,23.038716216335388
138,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,36.150291007822204,20.41450388345844,0.4997435473298211,54.52808995787285,20.142880912640663
139,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,36.150291007822204,21.328890832604596,0.4997435473298211,51.556509530195086,26.45689226199558
140,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2018,36.15033195630752,20.742784854918618,0.49974040587004115,52.84299009200284,24.357202760084927
141,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,36.15033195630752,15.204983949552462,0.49974040587004115,53.611340269828354,20.95981143939621
142,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,36.150291007822204,17.44297658888937,0.4997435473298211,55.085134585724454,19.557172189825113
143,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,36.150291007822204,16.872175714739416,0.4997435473298211,50.38559524825023,26.285322451445293
144,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,31.78082192,20.15,0.45532388349999997,55.5,24.450000000000003
145,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,35.904330575360476,22.1,0.4997403996418683,54.5,17.0
146,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,35.904330575360476,25.2,0.4997403996418683,47.2,28.3
147,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2019,35.904330575360476,17.514285714285716,0.4997403996418683,54.31418163813836,15.314285714285713
148,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2019,35.904268206866234,18.281691581175643,0.4997435442151977,60.00653024206567,19.51593366713859
149,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2019,35.904268206866234,20.63737856653114,0.4997435442151977,50.79914421434413,29.914867436694575
150,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,35.904330575360476,24.9,0.4997403996418683,46.1,29.5
151,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,35.904268206866234,20.3862018897266,0.4997435442151977,52.427772878223045,24.028832096048873
152,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,35.904268206866234,20.315338515857096,0.4997435442151977,48.470849153136214,30.385635407492178
153,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,35.904330575360476,23.7,0.4997403996418683,53.1,20.2
154,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,35.904268206866234,20.414679777127557,0.4997435442151977,54.52803848427986,21.69925268494819
155,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,35.904268206866234,21.329111701714936,0.4997435442151977,51.556410057649906,26.456736091649894
156,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2019,35.904330575360476,21.15717847606585,0.4997403996418683,52.52846634011778,23.899980548531417
157,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,35.904330575360476,18.9,0.4997403996418683,46.5,19.8
158,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,35.904268206866234,17.443192946921673,0.4997435442151977,55.08481012682917,19.557090282774816
159,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,35.904268206866234,16.87254210282042,0.4997435442151977,50.385345017398016,26.285164286390284
160,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,28.96174863,20.15,0.45532388349999997,55.5,24.450000000000003
161,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,32.894698570537656,20.815634678073774,0.49973725872535285,56.40935748660514,18.381521801289775
162,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,32.894698570537656,22.823976567497755,0.49973725872535285,48.46710341096047,29.930284591291798
163,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2020,32.894698570537656,18.157213340878545,0.49973725872535285,52.52867652260027,17.81452040744147
164,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2020,32.8947950910036,18.709054823552986,0.4997419733817862,59.164440409986405,20.624803978410267
165,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2020,32.8947950910036,19.88262891611964,0.4997419733817862,51.28276440049292,30.773425112847935
166,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,32.894698570537656,22.97381744142577,0.49973725872535285,48.803866913595456,30.803567233840386
167,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,32.8947950910036,20.129168259537497,0.4997419733817862,52.42777297743265,25.628152052865744
168,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,32.8947950910036,21.30063373567064,0.4997419733817862,48.47084922511723,30.756906129050574
169,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,32.894698570537656,22.325651539626914,0.49973725872535285,53.7990161706096,22.601812925050368
170,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,32.8947950910036,20.414679728226698,0.4997419733817862,54.52803855051783,21.699252777746402
171,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,32.8947950910036,20.629409139379877,0.4997419733817862,51.55641014870415,26.456736142147964
