,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Prenatal Care,Heat and Disasters | Climate-related  Disasters,Mental Health | Electronic Bullying,Physical Activity | Teen TV Time,Sexually Transmitted Disease | HIV-Related Deaths
79,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2014,82.55790964279237,19.77149055550139,10.799847635977443,26.442981362204844,1.878997517
80,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,77.74725275,41.25,9.45,34.25,1.679227041
81,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,72.45119439151436,19.771552472581014,12.1,30.9,1.46759774325
82,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,72.45119439151436,19.771552472581014,5.6,32.5,2.891999094
83,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2015,85.22578961,19.771552472581014,10.371428571428572,29.142857142857142,3.8496537767142853
84,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2015,76.04808993653624,19.771490524749055,13.366314483279362,30.391811790569196,2.693977548714286
85,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2015,76.04808993653624,19.771490524749055,7.94143279952497,28.89168382529137,6.276377139
86,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,72.07706519,19.771552472581014,8.7,45.4,10.40221399
87,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,66.69482622462782,19.771490524749055,10.771390647560382,34.80072492186357,4.329150622666666
88,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,66.69482622462782,19.771490524749055,7.6428060747433575,36.28603649415494,17.4093126
89,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,68.27919834,19.771552472581014,8.1,30.1,1.7012922974312488
90,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,65.60063549630539,19.771490524749055,10.014366571767757,28.200417190389732,1.0471912077017904
91,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,65.60063549630539,19.771490524749055,7.342795461669162,28.114744984586505,3.6489601179637337
92,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2015,71.00269403571428,19.771552472581014,9.657150197558424,33.08567302751643,4.278119375714286
93,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2015,87.8587847,19.771552472581014,13.0,19.1,1.218955831
94,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2015,82.08066227957227,19.771490524749055,14.399745161688172,24.514444105438944,2.1302501994285716
95,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2015,82.08066227957227,19.771490524749055,10.30000698059448,24.428771899635716,2.106998379
96,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,80.05136575,41.25,9.45,34.25,1.367627992
97,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,74.80017108716365,19.77155241114279,12.994314957087486,28.546505571705428,1.558034656
98,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,74.80017108716365,19.77155241114279,6.972149259413066,28.376815995293466,2.409359653
99,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2016,86.3858207,19.77155241114279,10.742811348824027,25.786014097478038,2.88216222
100,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2016,76.19508648246267,19.77149049402722,13.174430371634541,30.874638436404236,3.20144734504321
101,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2016,76.19508648246267,19.77149049402722,8.108126574544015,30.424780228745146,5.90930734857143
102,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,74.03080191,19.77155241114279,9.176852332502769,40.87518082087486,5.80365385
103,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,66.9616983808497,19.77149049402722,10.285790821452292,34.08564060388245,4.683710233333334
104,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,66.9616983808497,19.77149049402722,7.957110104066321,32.10021541210128,9.323195938
105,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,72.23969541,19.77155241114279,8.720432758859358,26.325549383997785,1.7935622733760008
106,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,69.01694173934759,19.77149049402722,10.585694869978031,26.04291378803839,0.9786143542858952
107,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,69.01694173934759,19.77149049402722,7.457127754190306,25.51442453620326,3.519099464966723
108,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2016,76.08907875714286,19.77155241114279,10.742811348824029,28.743052210257858,4.546140053428571
109,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2016,88.55996596,19.77155241114279,15.99972747093023,18.89634811046512,1.136054601
110,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2016,82.37769377888341,19.77149049402722,14.057138393809144,24.185531232152343,2.607142261428571
111,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2016,82.37769377888341,19.77149049402722,11.885578218966373,24.099836236575328,1.945900734
112,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,82.14436366,41.25,10.1,30.0,1.669552161
113,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,73.18500475618586,24.314007434286225,13.0,23.9,1.6824001296666669
114,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,73.18500475618586,24.314007434286225,7.1,22.5,2.925792963
115,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2017,88.21428571,24.314007434286225,11.099999999999998,24.571428571428566,2.456155741142857
116,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2017,75.32544426240055,24.314146568128514,14.266243175508414,30.398874635088227,3.54155072025554
117,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2017,75.32544426240055,24.314146568128514,8.408199154291324,29.057100956148343,4.21087906
118,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,75.98923284,24.314007434286225,9.5,34.1,4.591696621
119,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,65.62570648075865,24.314146568128514,11.085647395608545,32.18529979070937,5.188128872666667
120,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,65.62570648075865,24.314146568128514,8.085743206487006,32.0995850437687,10.45457409675
121,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,75.73231446,24.314007434286225,8.6,20.9,1.734887149
122,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,67.52179768928224,24.314146568128514,9.70017009364379,26.042192430543846,0.8788206764903933
123,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,67.52179768928224,24.314146568128514,7.457194026630689,25.513746140483153,3.102277741
124,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2017,67.97288235,24.314007434286225,10.928600761129303,27.528483936631563,3.641029256714286
125,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2017,89.12798699,24.314007434286225,18.0,17.7,1.48945562
126,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2017,83.07600546949978,24.314146568128514,14.085835291809762,24.185002136411477,3.2133621417142857
127,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2017,83.07600546949978,24.314146568128514,11.885704212840535,21.999882975320993,2.586169162
128,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,82.37756595,41.25,10.1,30.0,1.614637895
129,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,75.8462980202677,19.771552288448948,12.57823514471217,25.43867745650873,1.416453518
130,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,75.8462980202677,19.771552288448948,7.50482165188296,25.092692604148837,2.938562202
131,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2018,88.31068957,19.771552288448948,10.828545647558387,22.10027954706299,2.627500458
132,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2018,77.55494224969235,19.771490432674867,13.28246946334644,30.165091976474024,2.63217993211036
133,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2018,77.55494224969235,19.771490432674867,8.21651114006902,29.71529151887016,4.882171618428572
134,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,75.63716087,19.771552288448948,9.50622688300441,36.981031761010165,5.65195464275
135,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,68.58449680466164,19.771490432674867,11.085605944361768,32.18491506262345,4.350549912666668
136,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,68.58449680466164,19.771490432674867,7.957282056279474,34.18419929535885,8.608352591000001
137,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,76.66765315,19.771552288448948,8.585290226879476,22.741552738939557,2.078363289
138,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,70.85069825238044,19.771490432674867,9.700155901941624,26.0417293736243,0.8588776973371375
139,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,70.85069825238044,19.771490432674867,7.457232446978165,25.513338176326886,3.799667393
140,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2018,75.11971243428572,19.771552288448948,10.799975230007078,26.81439844302902,3.547192409
141,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2018,88.70516408,19.771552288448948,17.216705353001036,18.78913375535538,1.472272547
142,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2018,84.33906670356458,19.771490432674867,14.085864596630472,24.184713036525064,2.5953730007142854
143,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2018,84.33906670356458,19.771490432674867,11.885783098108247,21.999766190166593,2.711492477
144,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,81.9879564,41.25,9.85,29.0,1.550783698
145,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,76.04335108362788,20.478632561758413,11.1,21.0,1.31740645775
146,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,76.04335108362788,20.478632561758413,8.1,21.5,2.867584976
147,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2019,87.78364116,20.478632561758413,11.157142857142858,16.8,3.5674920542857147
148,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2019,76.74050261170892,20.478601996516264,13.549090599760019,26.94671445400675,2.399712583
149,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2019,76.74050261170892,20.478601996516264,8.191534908896188,26.49696247802758,6.148084482857143
150,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,74.41275168,20.478632561758413,9.9,32.5,5.86767849925
151,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,68.66232759045747,20.478601996516264,11.085564509260479,32.184530484378655,3.842787416666667
152,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,68.66232759045747,20.478601996516264,7.957355841455918,32.09886326058864,9.186300456
153,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,75.83026942,20.478632561758413,7.9,18.0,1.511553161
154,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,68.16694180563387,20.478601996516264,10.58547952016593,25.412962248771603,0.8588828109722175
155,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,68.16694180563387,20.478601996516264,7.500109778381231,25.512930371067664,3.6400538639163424
156,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2019,82.20279114714286,20.478632561758413,10.728602500397871,26.528484023271034,2.497654998857143
157,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2019,89.03018626,20.478632561758413,17.9,19.2,1.590380694
158,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2019,82.98596689429895,20.478601996516264,14.085893890032276,21.899681328200252,2.466634628857143
159,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2019,82.98596689429895,20.478601996516264,11.885861952658107,21.99964945049631,3.032825744
160,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,81.62518115,41.25,9.85,29.0,1.428111211
161,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,72.64718605541862,22.36418017285565,12.300137577751775,25.00263850153524,1.036016711
162,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,72.64718605541862,22.36418017285565,7.74765172043673,24.966224936874795,2.408763616
163,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2020,87.42934051,22.36418017285565,10.714255146070595,22.128814458513123,3.7084249414285715
164,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2020,78.34562169756782,22.364232941238853,13.240560001289937,29.997954437810524,1.9697685694218703
165,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2020,78.34562169756782,22.364232941238853,8.17489594778237,29.548211714003713,4.288580286285714
166,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,73.13043478,22.36418017285565,9.59626340585767,36.76263911739088,5.2493727765
167,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,68.54686794854221,22.364232941238853,10.28590453325259,34.08372311851576,4.40339582
168,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,68.54686794854221,22.364232941238853,7.957355815019,34.183691244770884,8.61042475575
169,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,74.79006827,22.36418017285565,8.523033770884105,22.29245554841945,3.620780337
170,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,67.48707767152706,22.364232941238853,9.700141698141193,26.04126669453823,0.8588878363984783
171,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,67.48707767152706,22.364232941238853,7.457270836472973,25.955599464901717,3.637380575608271
172,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2020,75.61292018714286,22.36418017285565,10.728540355096555,26.52865883850888,2.994927036857143
173,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2020,89.3215757,22.36418017285565,17.272778630688965,19.081684233215736,1.595498519
174,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2020,82.66302548701125,22.364232941238853,14.085893867735175,21.899681367738715,2.2183361558571426
175,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2020,82.66302548701125,22.364232941238853,10.929125869369674,21.99964949399384,3.049040169
